Title,URL,Date Published,Authors,Abstract,Preprocessed_Abstract,accuracy,address,ai,aim,algorithm,analysis,application,approach,architecture,assessment,attack,awareness,base,business,challenge,cloud,communication,compute,conduct,control,cps,cyber,cyberattacks,cyberphysical,cybersecurity,data,design,detection,development,different,digital,domain,enhance,environment,exist,feature,focus,framework,healthcare,identify,impact,implement,improve,include,increase,industry,information,infrastructure,intelligence,internet,iot,issue,knowledge,learn,level,machine,make,management,measure,method,model,need,network,new,organization,paper,performance,physical,potential,present,problem,process,propose,provide,require,research,result,risk,secure,security,service,significant,skill,social,solution,strategy,study,suggest,support,technique,technology,threat,time,traffic,training,use,user,various,vulnerability,work
An efficient cyber threat prediction using a novel artificial intelligence technique,https://link.springer.com/article/10.1007/s11042-024-18169-0,25 January 2024,"Pankaj Sharma, Jay Shankar Prasad, Shaheen, Shaik Khaleel Ahamed","Digital applications are ruling today's world with their advancement. However, offering security for that digital application is an important and complex task. Several detection-based security models have existed in the Artificial Intelligence (AI) vision. Still, the problem in threat detection has not ended because of the unique behavior of the different attacks. So, the present research has introduced a novel Cuttlefish-based Peephole Long Short Term Memory (CbP-LSTM) model proposed for predicting the cyber threat from the data defends against attacks. Initially, data were preprocessed by removing noise from the data using the noise filtering function. Then, the refined data is imported to the classification layer of the CbP-LSTM for performing the feature extraction and attack prediction tasks. Moreover, the proposed CbP-LSTM model was implemented in the Python tool with several performance metrics, whereas the parameters were calculated, such as accuracy, precision, Recall, and F-score. This proposed model produced outstanding results compared with the previous work by providing the highest predicted accuracy of cyber threats.",digital application ruling today world advancement however offering security digital application important complex task several detectionbased security model exist artificial intelligence ai vision still problem threat detection end unique behavior different attack present research introduce novel cuttlefishbased peephole long short term memory cbplstm model propose predict cyber threat data defends attack initially data preprocessed remove noise data use noise filter function refine data import classification layer cbplstm perform feature extraction attack prediction task moreover propose cbplstm model implement python tool several performance metric whereas parameter calculate accuracy precision recall fscore propose model produce outstanding result compare previous work provide high predict accuracy cyber threat,0.26856423623095577,0.0,0.16981609129027972,0.0,0.0,0.0,0.24166419249685828,0.0,0.0,0.0,0.2682044622591843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14309130759807065,0.0,0.0,0.0,0.3492350426109339,0.0,0.12493546059452991,0.0,0.12939607159110697,0.28522720029727794,0.0,0.0,0.0,0.14572150240342047,0.14903004948138915,0.0,0.0,0.0,0.0,0.0,0.14572150240342047,0.0,0.0,0.0,0.0,0.0,0.0,0.13691165279142078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754483936652206,0.0,0.0,0.0,0.0,0.0,0.12939607159110697,0.0,0.0,0.11703297426048136,0.14261360014863897,0.0,0.2887407973547724,0.09748228588792306,0.0,0.1027448189529876,0.09874814494067606,0.0,0.0,0.11549771415900086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001381633186158,0.0,0.0,0.0,0.07546089064270026,0.0,0.0,0.0,0.1228427338275353
Optimal Resource Allocation and Feasible Hexagonal Topology for Cyber-Physical Systems,https://link.springer.com/article/10.1007/s11424-023-2256-z,12 June 2023,"Yifa Liu, Long Cheng","Networked cyber-physical systems are facing serious security threats from malicious attacks. It is noted that the networked cyber-physical system should take defense measures into account at the beginning of its construction. From the conservative defensive perspective, this paper proposes a robust optimal defense resource allocation strategy to reduce the maximum possible losses of the networked cyber-physical system caused by potential attacks. Then, based on the robust optimal allocation strategy, it can be proved that the topology of the networked cyber-physical system has a great influence on the loss function. In order to further improve security, the effects of adding redundant connections are investigated. Furthermore, by taking geographical knowledge into account, a hexagonal construction scheme is proposed for providing a geographically-feasible and economically-viable solution for building networked cyber-physical systems, where the loss function has a cubic decay.",networked cyberphysical system face serious security threat malicious attack note networked cyberphysical system take defense measure account begin construction conservative defensive perspective paper proposes robust optimal defense resource allocation strategy reduce maximum possible loss networked cyberphysical system cause potential attack base robust optimal allocation strategy prove topology networked cyberphysical system great influence loss function order improve security effect add redundant connection investigate furthermore take geographical knowledge account hexagonal construction scheme propose provide geographicallyfeasible economicallyviable solution building networked cyberphysical system loss function cubic decay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21532898513956922,0.0,0.13877412545284198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779146006988349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15582920139766981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19325025408831506,0.0,0.0,0.0,0.0,0.0,0.15870121117829813,0.0,0.0,0.0,0.0,0.0,0.0,0.11445562629194234,0.0,0.0,0.17174681693455957,0.0,0.0,0.0,0.11590833041903291,0.11739604281292874,0.0,0.0,0.0,0.0,0.0,0.13909167673596043,0.0,0.0,0.0,0.0,0.17947402351074274,0.32342674658695914,0.0,0.0,0.0,0.0,0.0,0.12048353999158473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investigating the effectiveness of a HyFlex cyber security training in a developing country: A case study,https://link.springer.com/article/10.1007/s10639-022-11038-z,11 April 2022,"Livinus Obiora Nweke, Anthony Jnr Bokolo, Gibson Mba, Emeka Nwigwe",Abstract Not Available,abstract available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Distributed Security Control for Complex Cyber-physical Systems against Denial-of-service Attacks,https://link.springer.com/article/10.1007/s12555-020-0906-7,04 February 2022,"Xiaojie Huang, Da-Wei Ding, Zhiqiang Li, Cuijuan An","This paper investigates the problem of distributed security control for complex cyber-physical systems against denial-of-service (DoS) attacks. A distributed security controller with interconnected control nodes is proposed on the basis of piecewise Lyapunov functions. The bounds of attack frequency and attack duration are explicitly calculated to achieve security synchronization. Meanwhile, an event-based data update strategy is proposed to resist the negative influence of DoS attacks on data transmission. Finally, a simulation example is given to verify the effectiveness of the proposed method.",paper investigates problem distribute security control complex cyberphysical system denialofservice do attack distribute security controller interconnect control node propose basis piecewise lyapunov function bound attack frequency attack duration explicitly calculate achieve security synchronization meanwhile eventbased data update strategy propose resist negative influence do attack data transmission finally simulation example give verify effectiveness propose method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5559662660677553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40234146456979886,0.0,0.0,0.0,0.20117073228489943,0.0,0.27147605177535433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16192002266005182,0.0,0.0,0.0,0.0,0.0,0.14775871241563798,0.0,0.0,0.0,0.0,0.2217198870329484,0.0,0.44890232701915667,0.0,0.0,0.0,0.0,0.0,0.0,0.26934464990583673,0.0,0.0,0.0,0.0,0.0,0.20876701820918814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A novel framework for identification of cyber-physical attacks in additive manufacturing,https://link.springer.com/article/10.1007/s40964-024-00726-6,21 July 2024,"Muhammad Arif Mahmood, Asad Waqar Malik, Frank Liou","In the era of technological advancements, additive manufacturing systems now facilitate users in remotely submitting their jobs. This collaborative approach empowers communities to share unique design patterns, fostering innovation and collaboration for cutting-edge part designs. However, the convenience of sharing information over the Internet introduces security challenges, notably the risk of man-in-the-middle attacks. These malicious activities could manipulate parameter values, potentially leading to inaccuracies or defects in the printed parts, thus affecting the mechanical properties negatively. In recent times, the additive manufacturing industry has witnessed numerous cyber-attacks, underscoring the importance of addressing and mitigating potential vulnerabilities in additive manufacturing processes. As we embark on this transformative journey of digital collaboration, it becomes imperative to implement robust security measures to safeguard the integrity of additive manufacturing systems and protect against cyber threats. In this paper, we introduce a comprehensive framework designed to fortify additive manufacturing systems against cyber attacks. This innovative framework serves as a secure platform, facilitating both clients and manufacturing industries to seamlessly submit jobs for remote printing. By implementing file integrity measures, the framework ensures the innocence of the additive manufacturing process, safeguarding against potential file modification attacks. The manipulated additive manufacturing file showing with voids have also been printed using laser powder bed fusion process to identify the affect of voids on tensile tests.",era technological advancement additive manufacturing system facilitate user remotely submit job collaborative approach empowers community share unique design pattern foster innovation collaboration cuttingedge part design however convenience share information internet introduces security challenge notably risk maninthemiddle attack malicious activity could manipulate parameter value potentially lead inaccuracy defect print part thus affect mechanical property negatively recent time additive manufacturing industry witness numerous cyberattacks underscore importance address mitigate potential vulnerability additive manufacturing process embark transformative journey digital collaboration becomes imperative implement robust security measure safeguard integrity additive manufacturing system protect cyber threat paper introduce comprehensive framework design fortify additive manufacturing system cyber attack innovative framework serf secure platform facilitate client manufacturing industry seamlessly submit job remote printing implement file integrity measure framework ensures innocence additive manufacturing process safeguard potential file modification attack manipulate additive manufacturing file show void also print use laser powder bed fusion process identify affect void tensile test,0.0,0.11612739731165635,0.0,0.0,0.0,0.0,0.0,0.09845597340806667,0.0,0.0,0.25354276300345624,0.0,0.0,0.0,0.11063523480023199,0.0,0.0,0.0,0.0,0.0,0.0,0.13526905997236044,0.1223224894793071,0.0,0.0,0.0,0.37373086162143976,0.0,0.0,0.0,0.1348174669391349,0.0,0.0,0.0,0.0,0.0,0.0,0.3543171684328882,0.0,0.12016825727148688,0.0,0.2755109444277176,0.0,0.0,0.0,0.2696349338782698,0.09712815760856452,0.0,0.0,0.11810572281096274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491539077476265,0.0,0.0,0.0,0.0,0.0,0.0,0.08984514466717261,0.0,0.0,0.2696349338782698,0.0,0.0,0.38082430428827274,0.0,0.0,0.0,0.0,0.0,0.10416400373738147,0.12694143476275757,0.10918390142277995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09457692409935357,0.1348174669391349,0.0,0.0,0.07133573599443985,0.14422670327670933,0.0,0.132047441884544,0.0
Cyber-Security Attacks on Microgrid and Its Mitigation via Adaptive Fuzzy PID Controller,https://link.springer.com/article/10.1007/s40815-024-01841-w,16 September 2024,"Rajendra Kumar Khadanga, Sidhartha Panda, Deepa Das","Cyberattacks on frequency stability problems pose a significant threat to microgrids. Furthermore, frequency fluctuations brought on by cyberattacks in any region of the microgrid impact the system, endangering the stability of the network. This problem can be fixed using a self-adaptive virtual inertia control strategy, which enhances the microgrid’s stability and damping capabilities. When using this control method, the evaluation of the microgrid’s frequency data is obtained through the usage of a phase-locked loop (PLL). However, because of its system dynamics, PLL implementation in microgrids produces more frequency oscillation. Once more, this work addresses the above problem by presenting a robust adaptive fuzzy PID controller (AFPID) for virtual inertia control. This controller will simultaneously increase the stability of the microgrid system and reduce the undesired frequency measurement impacts caused by cyberattacks. A unique modified artificial ecosystem-based optimization technique (mAEO) is put forth to fine-tune the controller parameters further. The effectiveness of the suggested solutions is examined by contrasting the simulation results with a few common strategies while considering changes in system parameters and varying rates of cyberattacks.",cyberattacks frequency stability problem pose significant threat microgrids furthermore frequency fluctuation brought cyberattacks region microgrid impact system endanger stability network problem fix use selfadaptive virtual inertia control strategy enhances microgrids stability damp capability use control method evaluation microgrids frequency data obtain usage phaselocked loop pll however system dynamic pll implementation microgrids produce frequency oscillation work address problem present robust adaptive fuzzy pid controller afpid virtual inertia control controller simultaneously increase stability microgrid system reduce undesired frequency measurement impact cause cyberattacks unique modify artificial ecosystembased optimization technique maeo put forth finetune controller parameter effectiveness suggest solution examine contrast simulation result common strategy consider change system parameter vary rate cyberattacks,0.0,0.126750183043776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4005359189338245,0.0,0.0,0.5340478919117659,0.0,0.0,0.09008592571373279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26702394595588297,0.0,0.0,0.0,0.11889945607957379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746226075948553,0.0,0.0,0.10601298264311099,0.0,0.0,0.0,0.0,0.0,0.0,0.12075562345022066,0.44144979585239547,0.0,0.0,0.0,0.0,0.0,0.10188918022645362,0.0,0.0,0.0,0.0,0.12890947641435158,0.0,0.0,0.15377047923167395,0.27710687511299364,0.0,0.14126661391712428,0.0,0.11889945607957379,0.0,0.10322837434424365,0.0,0.0,0.0,0.15572238428097715,0.0,0.0,0.0,0.126750183043776
"Cyberattack, cyber risk mitigation capabilities, and firm productivity in Kenya",https://link.springer.com/article/10.1007/s11187-024-00946-8,05 July 2024,"Godsway Korku Tetteh, Chuks Otioma","Most scholarly work has focused on the positive effects of digitalisation in Sub-Saharan Africa without accounting for the associated risks and mitigation measures at the firm level. Using the 2016 Enterprise ICT Survey of Kenya which provides a rich source of information on the use of ICT among firms, we examine the effect of cybersecurity breach on labour productivity and show how this effect is moderated by cyber risk mitigation capabilities at the firm level. We find that cybersecurity breach reduces labour productivity at the firm level. We also find that upskilling mitigates the negative effect of cybersecurity breach on labour productivity especially for Small and Medium-sized Enterprises. The results further suggest that while Information Technology Policy and Information Technology Security capabilities can enable firms to improve labour productivity, these measures are not sufficient to offset the adverse effect of cybersecurity breach on labour productivity. Together the results imply that upskilling is an effective cyber risk mitigation measure against cybersecurity breaches at the firm level and therefore should be an integral part of the overarching IT governance strategy of firms.",scholarly work focus positive effect digitalisation subsaharan africa without accounting associate risk mitigation measure firm level use enterprise ict survey kenya provide rich source information use ict among firm examine effect cybersecurity breach labour productivity show effect moderate cyber risk mitigation capability firm level find cybersecurity breach reduces labour productivity firm level also find upskilling mitigates negative effect cybersecurity breach labour productivity especially small mediumsized enterprise result suggest information technology policy information technology security capability enable firm improve labour productivity measure sufficient offset adverse effect cybersecurity breach labour productivity together result imply upskilling effective cyber risk mitigation measure cybersecurity breach firm level therefore integral part overarch governance strategy firm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12545762159189008,0.0,0.0,0.4975476160100483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12003950914805889,0.0,0.0,0.0,0.0,0.0,0.11345010160053287,0.0,0.0,0.0,0.2702495525361662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483859361356603,0.0,0.0,0.0,0.3466231304046479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08546917307648111,0.0,0.0,0.17315807100829783,0.28982610288821814,0.0,0.05063224580485834,0.0,0.0,0.0,0.0,0.0,0.11773402203025407,0.0,0.12003950914805889,0.0,0.0,0.18516178062352948,0.0,0.0,0.0,0.0,0.13232311622773285,0.0,0.0,0.0,0.10770435657166359
RETRACTED ARTICLE: Artificial intelligence enabled fuzzy multimode decision support system for cyber threat security defense automation,https://link.springer.com/article/10.1007/s11416-022-00443-0,06 August 2022,"Feilu Hang, Linjiang Xie, Zhenhong Zhang, Wei Guo, Hanruo Li","Security defense automation uses technology that reduces human assistance to integrate security applications, processes, and infrastructure. In the process of defense and attack, there will be a period of delay in establishing the decision-making and strategy. Recently, fuzzy-based decision-making has been effectively utilized for uncertainty and vague data in security applications. Fuzzy decision tree blends fuzzy representation and associates approximate reasoning with symbolic decision trees. They provide for handling language-related uncertainty, noise, missing or faulty features, and robust behavior while also providing comprehensible knowledge interpretation. Cyber threat intelligence is information an organization utilizes to understand the dangers that have, might, and is presently attacking the company. The collection of single or multi-criteria techniques using fuzzy logic aiming at selecting the best alternative in case of inaccurate, incomplete, and vague information. Hence, this paper proposes a fuzzy multimode decision support system (FMMDSS) for security defense automation. Fuzzy logic is a progression to define the human inclination of accurate thinking that simplifies classical logic. This paper aims at the state explosion problem when network nodes increase and design the attack-defense graph to compress the state space and extract network states and defense policies. A simple example representing the suggested model to support decision-making accompanies the security attack and defense processes. This research will potentially offer new ideas and stimuli for future designs of network security and defense automation architecture. This paper concludes with a policy for implementing the recommended model in an operational setting with better dependability predictions, general comparison of predictive analysis ratio 89.7% and a cognitive ability ratio 92.5%, the security control selection ratio of 82.5%. Scalability ratios of 85.2% with an overall performance of 95.7% are measured using conventional methods and our proposed system.",security defense automation us technology reduces human assistance integrate security application process infrastructure process defense attack period delay establish decisionmaking strategy recently fuzzybased decisionmaking effectively utilized uncertainty vague data security application fuzzy decision tree blend fuzzy representation associate approximate reason symbolic decision tree provide handle languagerelated uncertainty noise miss faulty feature robust behavior also provide comprehensible knowledge interpretation cyber threat intelligence information organization utilizes understand danger might presently attack company collection single multicriteria technique use fuzzy logic aim select best alternative case inaccurate incomplete vague information hence paper proposes fuzzy multimode decision support system fmmdss security defense automation fuzzy logic progression define human inclination accurate think simplifies classical logic paper aim state explosion problem network node increase design attackdefense graph compress state space extract network state defense policy simple example represent suggest model support decisionmaking accompanies security attack defense process research potentially offer new idea stimulus future design network security defense automation architecture paper concludes policy implement recommend model operational set well dependability prediction general comparison predictive analysis ratio cognitive ability ratio security control selection ratio scalability ratio overall performance measure use conventional method propose system,0.0,0.0,0.0,0.20886025450095214,0.0,0.10443012725047607,0.2054417187569425,0.0,0.1402090707824175,0.0,0.22800393031137484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11000120072988881,0.0,0.06082184511573462,0.0,0.0,0.0,0.07422225719794737,0.2240571552741269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266922881522334,0.0,0.0,0.0,0.0,0.0,0.1238796513637072,0.0,0.0,0.09796187295535426,0.0,0.17468928252038882,0.12123758522079202,0.1163902892551568,0.0,0.0,0.0,0.13641705020884898,0.0,0.0,0.0,0.0,0.0,0.11202857763706345,0.08853870894893338,0.15958666135472022,0.0,0.2620339237805832,0.10272085937847125,0.1238796513637072,0.24238569297949358,0.11000120072988881,0.0,0.0,0.0,0.12123758522079202,0.3424646679212749,0.08182070758453476,0.16574179363730862,0.0,0.08734464126019441,0.0,0.0,0.0,0.34365112317461277,0.0,0.0,0.0,0.0,0.0,0.11415488930709164,0.0,0.1163902892551568,0.2658574588619999,0.09796187295535426,0.0897664167353061,0.08505038817108436,0.0,0.0,0.0,0.1283004727542957,0.0,0.0,0.0,0.0
"Enhancing university network management and security: a real-time monitoring, visualization & cyber attack detection approach using Paessler PRTG and Sophos Firewall",https://link.springer.com/article/10.1007/s13198-024-02448-y,25 August 2024,"Afrah Fathima, G. Shree Devi","Network traffic monitoring and visualization are essential for university network management and security. This research study uses the Paessler’s PRTG Network Monitoring Tool and Sophos Firewall to monitor and visualize a Campus network traffic in real time. The proposed system gives university network administrators complete access into traffic patterns, security concerns, and performance metrics for efficient network administration and improved security. The research begins with university network issues, including rising bandwidth demand, diversified traffic, and changing security threats. The paper then discusses the PRTG Tool, a popular network-monitoring tool with strong scalability, and Sophos Firewall, a sophisticated network security solution. The integration of the two tools underpins the proposed real-time monitoring system. It also describes the system design, which uses PRTG Network Monitor sensors strategically distributed throughout the network infrastructure to collect real-time network traffic statistics. These sensors collect traffic data using SNMP and flow technologies such as NetFlow or sFlow. The monitoring system and Sophos Firewall enable real-time threat detection and prevention to improve security. The research paper also discusses the data visualization features of the PRTG Network Monitor. It shows how graphs, charts, and dashboards help network managers understand traffic patterns and spot anomalies and make informed network optimization and security decisions. The paper also discusses a case study of a university network using the proposed approach. The results show that real-time monitoring and visualization can improve network administration and security. This paper presents a real-time network traffic monitoring and visualization solution for university networks.",network traffic monitoring visualization essential university network management security research study us paesslers prtg network monitoring tool sophos firewall monitor visualize campus network traffic real time propose system give university network administrator complete access traffic pattern security concern performance metric efficient network administration improve security research begin university network issue include rise bandwidth demand diversified traffic change security threat paper discus prtg tool popular networkmonitoring tool strong scalability sophos firewall sophisticated network security solution integration two tool underpins propose realtime monitoring system also describes system design us prtg network monitor sensor strategically distribute throughout network infrastructure collect realtime network traffic statistic sensor collect traffic data use snmp flow technology netflow sflow monitoring system sophos firewall enable realtime threat detection prevention improve security research paper also discus data visualization feature prtg network monitor show graph chart dashboard help network manager understand traffic pattern spot anomaly make inform network optimization security decision paper also discus case study university network use propose approach result show realtime monitoring visualization improve network administration security paper present realtime network traffic monitoring visualization solution university network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03936240995831336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599524548165833,0.04980550148455662,0.04721832224886766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056324672496425136,0.0,0.0,0.0,0.0,0.0,0.0,0.1467125196573842,0.04289490173185589,0.0,0.0,0.0,0.053899628631012005,0.0,0.0,0.0,0.04423164301054167,0.0,0.0,0.0,0.0,0.044936268432328313,0.053899628631012005,0.0,0.0,0.0,0.0,0.6989679555945914,0.0,0.0,0.1436793033367528,0.048904173219128065,0.0,0.0,0.04423164301054167,0.0,0.0,0.10912719215996211,0.0,0.0,0.11649465926576524,0.03732104325784094,0.0,0.0,0.17460561669890173,0.0,0.0,0.0,0.0,0.11264934499285027,0.0,0.06922629344791512,0.0,0.0,0.0,0.0399082224935299,0.0756231547996666,0.053899628631012005,0.5926229102240493,0.0,0.05703963685886614,0.0,0.0,0.0,0.0
A Cyber-Security Risk Assessment Methodology for Medical Imaging Devices: the Radiologists’ Perspective,https://link.springer.com/article/10.1007/s10278-021-00562-y,17 February 2022,"Tom Mahler, Erez Shalom, Arnon Makori, Yuval Elovici, Yuval Shahar","Medical imaging devices (MIDs) are exposed to cyber-security threats. Currently, a comprehensive, efficient methodology dedicated to MID cyber-security risk assessment is lacking. We propose theThreat identification, ontology-based Likelihood, severity Decomposition, and Risk assessment(TLDR) methodology and demonstrate its feasibility and consistency with existing methodologies, while being more efficient, providing details regarding the severity components, and supporting organizational prioritization and customization. Using our methodology, the impact of 23 MIDs attacks (that were previously identified) was decomposed into six severity aspects. FourRadiology Medical Experts(RMEs) were asked to assess these six aspects for each attack. The TLDR methodology’sexternal consistencywas demonstrated by calculating pairedT-tests between TLDR severity assessments and those of existing methodologies (and between the respective overall risk assessments, using attack likelihood estimates by four healthcare cyber-security experts); the differences were insignificant, implyingexternally consistentrisk assessment. The TLDR methodology’sinternal consistencywas evaluated by calculating the pairwise Spearman rank correlations between the severity assessments of different groups of two to four RMEs and each of their individual group members, showing that the correlations between the severity rankings, using the TLDR methodology, were significant (P< 0.05), demonstrating that the severity rankings wereinternally consistentfor all groups of RMEs. Using existing methodologies, however, the internal correlations were insignificant for groups of less than four RMEs. Furthermore, compared to standard risk assessment techniques, the TLDR methodology is also sensitive to local radiologists’ preferences, supports a greater level of flexibility regarding risk prioritization, and produces more transparent risk assessments.",medical image device mids expose cybersecurity threat currently comprehensive efficient methodology dedicate mid cybersecurity risk assessment lack propose thethreat identification ontologybased likelihood severity decomposition risk assessmenttldr methodology demonstrate feasibility consistency exist methodology efficient provide detail regard severity component support organizational prioritization customization use methodology impact mids attack previously identify decompose six severity aspect fourradiology medical expertsrmes ask ass six aspect attack tldr methodologysexternal consistencywas demonstrate calculate pairedttests tldr severity assessment exist methodology respective overall risk assessment use attack likelihood estimate four healthcare cybersecurity expert difference insignificant implyingexternally consistentrisk assessment tldr methodologysinternal consistencywas evaluate calculate pairwise spearman rank correlation severity assessment different group two four rmes individual group member show correlation severity ranking use tldr methodology significant p demonstrate severity ranking wereinternally consistentfor group rmes use exist methodology however internal correlation insignificant group less four rmes furthermore compare standard risk assessment technique tldr methodology also sensitive local radiologist preference support great level flexibility regard risk prioritization produce transparent risk assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393219469444091,0.1668102438770381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21176726153228395,0.0,0.0,0.0,0.0,0.08047811761604685,0.0,0.0,0.0,0.0,0.27189524532092946,0.0,0.0,0.0,0.11698970321434012,0.07906081035119954,0.08047811761604685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09725215589208502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05986095137802612,0.060629281652075706,0.0,0.0,0.0,0.4111879825117576,0.0,0.0,0.0,0.0777038326473629,0.0,0.0,0.0,0.0,0.0,0.0,0.19450431178417005,0.07167000979333045,0.0,0.06222382207745457,0.0,0.0,0.0,0.18773214234031685,0.0,0.0,0.0,0.0
